generation,evaluation,comp_idx,imf_idx,sn1a_idx,sy_idx,sn1ar_idx,sigma_2,t_1,t_2,infall_1,infall_2,sfe,delta_sfe,imf_upper,mgal,nb,ks,ensemble,wrmse,mae,mape,huber,cosine,log_cosh,fitness,age_meta_fitness,physics_penalty,loss
28,557,5,2,0,0,1,0.9512297502906036,0.0844209437652468,9.531924632034393,0.006678621202777039,9.832417761195106,91.5870170939773,1.6536929844435395,80.99327317199965,12388943479.932224,0.0006614267796429362,0.13024446854170113,0.1657843174370866,0.17900758301254843,0.1049315159539033,2108917.228102461,0.016021857387997208,0.07752799712786329,0.015521712686165747,0.1657843174370866,0.6957975086037045,1.0,0.1657843174370866
28,558,5,2,0,0,1,1.0373173607988329,0.08463190475492469,9.516466500294774,0.007580035552450244,9.951416412295796,94.72890301723928,1.8986735564031647,77.98249568156767,10551813779.445879,0.0006075441619769206,0.07329693835877168,0.1212060905203186,0.13231612151216682,0.07755714355034901,1969208.359110195,0.008753778006011249,0.03367784518135797,0.008553317180516051,0.1212060905203186,0.689077394471281,1.0,0.1212060905203186
28,559,5,2,0,0,1,0.9157672004058728,0.08772716337996495,7.6820242663839835,0.03290545990309677,8.69033122569274,74.56603460332218,1.5440223265689337,91.5659801575161,11484096307.654013,0.0007287325412368297,0.06110271766482047,0.14118601787340637,0.15364724501896296,0.11154977283871888,2440565.820723031,0.01180373795095862,0.04626620917583568,0.011665278274601891,0.14118601787340637,0.8004862499007992,1.0,0.14118601787340637
28,560,5,2,0,0,1,0.8408509750548223,0.08799555079918807,9.624697741321507,0.017740645258334697,9.227332196019857,95.3742128855941,1.5577224541649148,81.77875608257301,12576946999.517853,0.0006139217282372935,0.25887908280782057,0.2819544273996374,0.21026433886355278,0.15147845159210782,998496.4715576184,0.022105546098863477,0.12140134536285796,0.02165207116754208,0.2819544273996374,0.6896111039285038,1.0,0.2819544273996374
29,561,5,2,0,0,1,0.9183794811734981,0.08597071859256149,9.561729244937945,0.017085726402703966,9.634188365164109,95.9462973860253,1.7214271792451576,76.61248003911513,12104587393.739017,0.0005862800021883828,0.053482888984657306,0.07991716796285796,0.087468073819095,0.06370703991859948,3136668.8044994115,0.0038253319688113254,0.02009269854463791,0.0038085542169710974,0.07991716796285796,0.6910938520126015,1.0,0.07991716796285796
29,562,5,2,0,0,1,0.9848846351241112,0.08778731698151993,9.506852775172165,0.016650054699302853,9.675361680256955,93.3027336312626,1.711662999734935,77.93835140188884,11876508414.878258,0.0005837613318346733,0.25251543622653405,0.26349723961499383,0.20030658538445664,0.1458823002648008,926164.7621267925,0.02006136407419031,0.11180593429798868,0.01969996849941398,0.26349723961499383,0.6866899451383864,1.0,0.26349723961499383
29,563,5,2,0,0,1,1.0373173607988329,0.08463190475492469,9.516466500294774,0.007580035552450244,9.951416412295796,94.72890301723928,1.8986735564031647,77.98249568156767,10551813779.445879,0.0006075441619769206,0.07329693835877168,0.1212060905203186,0.13231612151216682,0.07755714355034901,1969208.359110195,0.008753778006011249,0.03367784518135797,0.008553317180516051,0.1212060905203186,0.689077394471281,1.0,0.1212060905203186
29,564,5,2,0,0,2,0.993104974175662,0.09691599449711821,7.855331981569397,0.030751237955963146,8.57115685788934,90.70888780649048,1.1890126432655181,82.48370174624,16516213161.012402,0.0005867630142551475,0.12894049952531816,0.1269464569907071,0.13797990679849123,0.1043151020508286,4411060.890409022,0.009519227340060164,0.04577159010123988,0.009439053949907785,0.1269464569907071,0.7098768739045141,1.0,0.1269464569907071
29,565,5,2,0,0,1,1.0551014932455012,0.08671548817147394,9.369092183887497,0.013351190834603266,9.235656870633315,88.40564104910541,1.4663694747649565,82.72839225723794,13900040600.337912,0.0006394879013594661,0.04708037396512623,0.07959363184381571,0.08719708522632157,0.0633669057720248,2996553.861452948,0.003801665835983193,0.018523436966542572,0.0037872142111355913,0.07959363184381571,0.7002417996086505,1.0,0.07959363184381571
29,566,5,2,0,0,1,0.9272044382677508,0.08763767576202836,9.577485476372768,0.017273328376990162,9.624215950099309,95.16057022135189,1.7313598691403105,78.45385005364905,11891357192.014217,0.0006042640219000611,0.06287856966899552,0.09210544598663291,0.10067852515557549,0.0765361743660986,2551706.7319732644,0.005068082713750923,0.024827384218548465,0.0050457284584060425,0.09210544598663291,0.6925232073640476,1.0,0.09210544598663291
29,567,3,2,1,0,1,1.2273612692104092,0.08955037439352104,9.500839171093793,0.014169902631660628,9.439724307381123,87.82071389099508,1.5430885106556764,82.97076567709598,14010801546.903927,0.0006476949067221812,0.22238785967963992,0.21520593449185377,0.18050122008979966,0.15679079408359287,6170473.720643071,0.01629034522695315,0.07237439615015462,0.016146102369973464,0.21520593449185377,0.45343881199613134,1.0,0.21520593449185377
29,568,5,2,0,0,1,1.1773802638056312,0.08793123544716167,9.32470536876126,0.013483422714070404,9.216376606607813,88.63179851041818,1.5326545243467737,83.16341903565481,14159075284.346193,0.0006351695287928114,0.09392279711799473,0.14822319040820164,0.16079982976805612,0.09970947120102965,2474582.3198770336,0.012928292626717913,0.057138579712304516,0.012594707561488738,0.14822319040820164,0.7006962785077503,1.0,0.14822319040820164
29,569,5,2,1,0,1,1.069056152632548,0.086653071076263,9.361977705106748,0.013375942737850106,9.23007486534215,88.3514993993547,1.468110441722181,82.65410826585006,13892066338.630056,0.0006421441159200501,0.04819761267573168,0.08259955274622696,0.09052146354311319,0.0682413750677141,2953160.532988722,0.004097067680993585,0.018507643467507995,0.004081792628012293,0.08259955274622696,0.6932447215336558,1.0,0.08259955274622696
29,570,5,2,0,0,0,0.8436419219418656,0.08797079067341726,9.671434152842272,0.01762062636934946,9.213227101947652,95.24795027034199,1.5595794782866408,81.68042788389182,12562857023.83266,0.0006130340461272191,0.09531103068302338,0.10685334340216569,0.11628675987577976,0.08057574006462319,2793429.1530342996,0.00676130526120363,0.03714388501807442,0.006712650021624328,0.10685334340216569,0.6667356386069035,1.0,0.10685334340216569
29,571,5,2,0,0,1,2.235358616584152,0.09365097758228047,9.912667602043259,0.002433163305646754,9.016445934692483,92.24816829038198,1.2327861792713766,79.80199990329011,16161260920.568918,0.0005988529850247349,0.1317021176522178,0.16767593402154843,0.18042361284183628,0.10944649187615972,2055240.830120914,0.016276340035450414,0.08961730924246514,0.015848369738510646,0.16767593402154843,0.6879192350321746,1.0,0.16767593402154843
29,572,5,2,0,0,1,1.9533344765937375,0.09562399528099125,9.813489095353495,0.0032293003556943803,9.16132464389656,89.19866700055212,1.2442904387450058,78.23747832552291,16083100037.917011,0.0005906281977709398,0.11540894846193434,0.16841971531612843,0.18106261757690748,0.11829455368189679,1628745.0186455133,0.016391835741900722,0.09287535419633342,0.016032414955840246,0.16841971531612843,0.6892734102094628,1.0,0.16841971531612843
